Local time,Open,High,Low,Close,Volume
25.07.2025 05:00:00.000 GMT-0500,1.17348,1.17352,1.17333,1.17333,75210
25.07.2025 05:01:00.000 GMT-0500,1.17332,1.17345,1.17332,1.17341,24990
25.07.2025 05:02:00.000 GMT-0500,1.17342,1.17344,1.17332,1.17341,63330
25.07.2025 05:03:00.000 GMT-0500,1.17346,1.17353,1.17345,1.17353,33270
25.07.2025 05:04:00.000 GMT-0500,1.17353,1.17363,1.17352,1.17363,63570
25.07.2025 05:05:00.000 GMT-0500,1.17363,1.17368,1.17357,1.17358,34100
25.07.2025 05:06:00.000 GMT-0500,1.17360,1.17362,1.17358,1.17362,5130
25.07.2025 05:07:00.000 GMT-0500,1.17363,1.17364,1.17358,1.17359,51120
25.07.2025 05:08:00.000 GMT-0500,1.17358,1.17373,1.17358,1.17369,34410
25.07.2025 05:09:00.000 GMT-0500,1.17368,1.17373,1.17353,1.17353,32850
25.07.2025 05:10:00.000 GMT-0500,1.17353,1.17366,1.17352,1.17364,22770
25.07.2025 05:11:00.000 GMT-0500,1.17363,1.17366,1.17359,1.17359,23670
25.07.2025 05:12:00.000 GMT-0500,1.17360,1.17365,1.17360,1.17361,7650
25.07.2025 05:13:00.000 GMT-0500,1.17362,1.17364,1.17358,1.17360,27360
25.07.2025 05:14:00.000 GMT-0500,1.17359,1.17367,1.17356,1.17363,61020
25.07.2025 05:15:00.000 GMT-0500,1.17362,1.17367,1.17358,1.17366,63300
25.07.2025 05:16:00.000 GMT-0500,1.17363,1.17363,1.17345,1.17350,59340
25.07.2025 05:17:00.000 GMT-0500,1.17350,1.17365,1.17350,1.17362,51810
25.07.2025 05:18:00.000 GMT-0500,1.17364,1.17365,1.17347,1.17351,106110
25.07.2025 05:19:00.000 GMT-0500,1.17351,1.17351,1.17336,1.17336,37920
25.07.2025 05:20:00.000 GMT-0500,1.17337,1.17337,1.17305,1.17325,186960.01
25.07.2025 05:21:00.000 GMT-0500,1.17325,1.17326,1.17312,1.17321,80910
25.07.2025 05:22:00.000 GMT-0500,1.17319,1.17325,1.17315,1.17316,52650
25.07.2025 05:23:00.000 GMT-0500,1.17317,1.17319,1.17314,1.17318,26190
25.07.2025 05:24:00.000 GMT-0500,1.17317,1.17320,1.17313,1.17319,39960
25.07.2025 05:25:00.000 GMT-0500,1.17317,1.17328,1.17315,1.17328,75540
25.07.2025 05:26:00.000 GMT-0500,1.17326,1.17355,1.17326,1.17352,235170
25.07.2025 05:27:00.000 GMT-0500,1.17354,1.17362,1.17353,1.17360,67680
25.07.2025 05:28:00.000 GMT-0500,1.17359,1.17368,1.17358,1.17367,39720
25.07.2025 05:29:00.000 GMT-0500,1.17367,1.17368,1.17346,1.17348,87480
25.07.2025 05:30:00.000 GMT-0500,1.17347,1.17351,1.17342,1.17346,80670
25.07.2025 05:31:00.000 GMT-0500,1.17344,1.17349,1.17342,1.17348,45180
25.07.2025 05:32:00.000 GMT-0500,1.17349,1.17358,1.17343,1.17347,75840
25.07.2025 05:33:00.000 GMT-0500,1.17347,1.17348,1.17327,1.17327,63330
25.07.2025 05:34:00.000 GMT-0500,1.17330,1.17365,1.17330,1.17365,49680
25.07.2025 05:35:00.000 GMT-0500,1.17363,1.17367,1.17352,1.17353,32730
25.07.2025 05:36:00.000 GMT-0500,1.17356,1.17364,1.17356,1.17361,19350
25.07.2025 05:37:00.000 GMT-0500,1.17360,1.17367,1.17357,1.17367,18900
25.07.2025 05:38:00.000 GMT-0500,1.17369,1.17369,1.17361,1.17361,20940
25.07.2025 05:39:00.000 GMT-0500,1.17363,1.17365,1.17354,1.17355,40560
25.07.2025 05:40:00.000 GMT-0500,1.17353,1.17354,1.17345,1.17345,45540
25.07.2025 05:41:00.000 GMT-0500,1.17344,1.17349,1.17344,1.17346,21600
25.07.2025 05:42:00.000 GMT-0500,1.17345,1.17345,1.17322,1.17329,71820
25.07.2025 05:43:00.000 GMT-0500,1.17327,1.17340,1.17327,1.17336,21330
25.07.2025 05:44:00.000 GMT-0500,1.17338,1.17347,1.17338,1.17343,27240
25.07.2025 05:45:00.000 GMT-0500,1.17343,1.17347,1.17342,1.17347,47370
25.07.2025 05:46:00.000 GMT-0500,1.17345,1.17349,1.17329,1.17329,56700
25.07.2025 05:47:00.000 GMT-0500,1.17325,1.17325,1.17319,1.17324,18900
25.07.2025 05:48:00.000 GMT-0500,1.17325,1.17325,1.17301,1.17305,55500
25.07.2025 05:49:00.000 GMT-0500,1.17300,1.17314,1.17297,1.17311,30450
25.07.2025 05:50:00.000 GMT-0500,1.17310,1.17310,1.17258,1.17258,159060
25.07.2025 05:51:00.000 GMT-0500,1.17258,1.17258,1.17246,1.17248,258420.01
25.07.2025 05:52:00.000 GMT-0500,1.17249,1.17258,1.17248,1.17258,42900
25.07.2025 05:53:00.000 GMT-0500,1.17257,1.17272,1.17244,1.17272,78210
25.07.2025 05:54:00.000 GMT-0500,1.17273,1.17298,1.17273,1.17287,105750
25.07.2025 05:55:00.000 GMT-0500,1.17289,1.17312,1.17289,1.17312,74340
25.07.2025 05:56:00.000 GMT-0500,1.17313,1.17313,1.17301,1.17306,38680
25.07.2025 05:57:00.000 GMT-0500,1.17306,1.17306,1.17282,1.17282,48870
25.07.2025 05:58:00.000 GMT-0500,1.17282,1.17290,1.17279,1.17288,120240
25.07.2025 05:59:00.000 GMT-0500,1.17288,1.17288,1.17278,1.17283,34200
25.07.2025 06:00:00.000 GMT-0500,1.17279,1.17279,1.17268,1.17272,174690
25.07.2025 06:01:00.000 GMT-0500,1.17273,1.17273,1.17260,1.17265,118350
25.07.2025 06:02:00.000 GMT-0500,1.17265,1.17270,1.17251,1.17262,139679.99
25.07.2025 06:03:00.000 GMT-0500,1.17260,1.17287,1.17256,1.17287,70890
25.07.2025 06:04:00.000 GMT-0500,1.17291,1.17307,1.17291,1.17300,66180
25.07.2025 06:05:00.000 GMT-0500,1.17302,1.17304,1.17282,1.17282,35550
25.07.2025 06:06:00.000 GMT-0500,1.17280,1.17284,1.17276,1.17279,41940
25.07.2025 06:07:00.000 GMT-0500,1.17277,1.17284,1.17275,1.17276,24300
25.07.2025 06:08:00.000 GMT-0500,1.17277,1.17282,1.17277,1.17278,14400
25.07.2025 06:09:00.000 GMT-0500,1.17278,1.17286,1.17278,1.17280,25200
25.07.2025 06:10:00.000 GMT-0500,1.17278,1.17279,1.17267,1.17267,28800
25.07.2025 06:11:00.000 GMT-0500,1.17264,1.17264,1.17232,1.17237,250200
25.07.2025 06:12:00.000 GMT-0500,1.17238,1.17242,1.17231,1.17236,44100
25.07.2025 06:13:00.000 GMT-0500,1.17237,1.17240,1.17199,1.17199,128250
25.07.2025 06:14:00.000 GMT-0500,1.17199,1.17220,1.17198,1.17216,95400
25.07.2025 06:15:00.000 GMT-0500,1.17219,1.17219,1.17199,1.17214,60990
25.07.2025 06:16:00.000 GMT-0500,1.17213,1.17213,1.17196,1.17197,65250
25.07.2025 06:17:00.000 GMT-0500,1.17198,1.17201,1.17183,1.17190,74340
25.07.2025 06:18:00.000 GMT-0500,1.17190,1.17190,1.17176,1.17190,58950
25.07.2025 06:19:00.000 GMT-0500,1.17189,1.17192,1.17181,1.17183,41640
25.07.2025 06:20:00.000 GMT-0500,1.17185,1.17186,1.17172,1.17179,40590
25.07.2025 06:21:00.000 GMT-0500,1.17177,1.17184,1.17152,1.17159,129570.01
25.07.2025 06:22:00.000 GMT-0500,1.17156,1.17161,1.17127,1.17129,159090
25.07.2025 06:23:00.000 GMT-0500,1.17130,1.17141,1.17112,1.17134,184020
25.07.2025 06:24:00.000 GMT-0500,1.17132,1.17151,1.17126,1.17150,58380
25.07.2025 06:25:00.000 GMT-0500,1.17151,1.17176,1.17148,1.17170,75090
25.07.2025 06:26:00.000 GMT-0500,1.17171,1.17178,1.17166,1.17167,35880
25.07.2025 06:27:00.000 GMT-0500,1.17165,1.17165,1.17147,1.17150,79560
25.07.2025 06:28:00.000 GMT-0500,1.17151,1.17153,1.17145,1.17148,30600
25.07.2025 06:29:00.000 GMT-0500,1.17144,1.17144,1.17124,1.17129,72450
25.07.2025 06:30:00.000 GMT-0500,1.17127,1.17154,1.17127,1.17152,96390
25.07.2025 06:31:00.000 GMT-0500,1.17153,1.17156,1.17146,1.17153,23850
25.07.2025 06:32:00.000 GMT-0500,1.17155,1.17167,1.17154,1.17165,133200
25.07.2025 06:33:00.000 GMT-0500,1.17167,1.17178,1.17158,1.17172,245700
25.07.2025 06:34:00.000 GMT-0500,1.17172,1.17177,1.17169,1.17177,90720
25.07.2025 06:35:00.000 GMT-0500,1.17179,1.17182,1.17172,1.17176,52320
25.07.2025 06:36:00.000 GMT-0500,1.17176,1.17178,1.17171,1.17171,15210
25.07.2025 06:37:00.000 GMT-0500,1.17173,1.17173,1.17152,1.17157,65700
25.07.2025 06:38:00.000 GMT-0500,1.17157,1.17165,1.17156,1.17163,42840
25.07.2025 06:39:00.000 GMT-0500,1.17162,1.17186,1.17159,1.17177,127020
25.07.2025 06:40:00.000 GMT-0500,1.17174,1.17174,1.17157,1.17160,43650
25.07.2025 06:41:00.000 GMT-0500,1.17164,1.17190,1.17164,1.17188,174240.01
25.07.2025 06:42:00.000 GMT-0500,1.17186,1.17195,1.17186,1.17191,169860
25.07.2025 06:43:00.000 GMT-0500,1.17192,1.17207,1.17187,1.17205,164429.99
25.07.2025 06:44:00.000 GMT-0500,1.17204,1.17204,1.17193,1.17196,144899.99
25.07.2025 06:45:00.000 GMT-0500,1.17200,1.17200,1.17190,1.17196,143399.99
25.07.2025 06:46:00.000 GMT-0500,1.17195,1.17207,1.17192,1.17202,225690
25.07.2025 06:47:00.000 GMT-0500,1.17203,1.17204,1.17190,1.17201,184140
25.07.2025 06:48:00.000 GMT-0500,1.17200,1.17210,1.17197,1.17208,184679.99
25.07.2025 06:49:00.000 GMT-0500,1.17207,1.17219,1.17206,1.17219,149850.01
25.07.2025 06:50:00.000 GMT-0500,1.17221,1.17231,1.17221,1.17230,193230
25.07.2025 06:51:00.000 GMT-0500,1.17230,1.17246,1.17228,1.17234,117660
25.07.2025 06:52:00.000 GMT-0500,1.17233,1.17238,1.17227,1.17238,104940
25.07.2025 06:53:00.000 GMT-0500,1.17237,1.17237,1.17227,1.17227,102780
25.07.2025 06:54:00.000 GMT-0500,1.17226,1.17226,1.17215,1.17222,134190
25.07.2025 06:55:00.000 GMT-0500,1.17221,1.17232,1.17213,1.17232,179820.01
25.07.2025 06:56:00.000 GMT-0500,1.17231,1.17242,1.17230,1.17239,174929.99
25.07.2025 06:57:00.000 GMT-0500,1.17238,1.17248,1.17218,1.17218,238050
25.07.2025 06:58:00.000 GMT-0500,1.17216,1.17230,1.17207,1.17209,145800
25.07.2025 06:59:00.000 GMT-0500,1.17210,1.17215,1.17205,1.17208,113460
25.07.2025 07:00:00.000 GMT-0500,1.17211,1.17213,1.17197,1.17198,109350
25.07.2025 07:01:00.000 GMT-0500,1.17198,1.17203,1.17185,1.17192,95850
25.07.2025 07:02:00.000 GMT-0500,1.17190,1.17206,1.17187,1.17200,59850
25.07.2025 07:03:00.000 GMT-0500,1.17203,1.17216,1.17203,1.17216,32130
25.07.2025 07:04:00.000 GMT-0500,1.17216,1.17233,1.17213,1.17228,46710
25.07.2025 07:05:00.000 GMT-0500,1.17230,1.17239,1.17227,1.17237,42240
25.07.2025 07:06:00.000 GMT-0500,1.17241,1.17242,1.17223,1.17224,81780
25.07.2025 07:07:00.000 GMT-0500,1.17223,1.17235,1.17222,1.17234,81000
25.07.2025 07:08:00.000 GMT-0500,1.17236,1.17243,1.17236,1.17240,49410
25.07.2025 07:09:00.000 GMT-0500,1.17241,1.17247,1.17231,1.17240,112950
25.07.2025 07:10:00.000 GMT-0500,1.17241,1.17250,1.17241,1.17243,51330
25.07.2025 07:11:00.000 GMT-0500,1.17242,1.17248,1.17239,1.17241,30150
25.07.2025 07:12:00.000 GMT-0500,1.17242,1.17251,1.17242,1.17250,49500
25.07.2025 07:13:00.000 GMT-0500,1.17246,1.17246,1.17227,1.17240,98550
25.07.2025 07:14:00.000 GMT-0500,1.17241,1.17246,1.17236,1.17240,33300
25.07.2025 07:15:00.000 GMT-0500,1.17242,1.17249,1.17242,1.17248,17190
25.07.2025 07:16:00.000 GMT-0500,1.17250,1.17254,1.17248,1.17249,36450
25.07.2025 07:17:00.000 GMT-0500,1.17248,1.17254,1.17245,1.17248,79650
25.07.2025 07:18:00.000 GMT-0500,1.17248,1.17255,1.17246,1.17253,67710
25.07.2025 07:19:00.000 GMT-0500,1.17254,1.17257,1.17247,1.17249,103410
25.07.2025 07:20:00.000 GMT-0500,1.17252,1.17258,1.17249,1.17256,68490
25.07.2025 07:21:00.000 GMT-0500,1.17258,1.17258,1.17228,1.17236,116370
25.07.2025 07:22:00.000 GMT-0500,1.17236,1.17238,1.17228,1.17234,47340
25.07.2025 07:23:00.000 GMT-0500,1.17235,1.17244,1.17235,1.17243,29370
25.07.2025 07:24:00.000 GMT-0500,1.17244,1.17258,1.17238,1.17251,175350.01
25.07.2025 07:25:00.000 GMT-0500,1.17251,1.17271,1.17251,1.17268,51360
25.07.2025 07:26:00.000 GMT-0500,1.17269,1.17271,1.17261,1.17263,71010
25.07.2025 07:27:00.000 GMT-0500,1.17262,1.17269,1.17246,1.17249,78750
25.07.2025 07:28:00.000 GMT-0500,1.17250,1.17260,1.17246,1.17246,25200
25.07.2025 07:29:00.000 GMT-0500,1.17245,1.17245,1.17218,1.17218,76200
25.07.2025 07:30:00.000 GMT-0500,1.17217,1.17249,1.17211,1.17227,97650
25.07.2025 07:31:00.000 GMT-0500,1.17229,1.17235,1.17228,1.17233,24840
25.07.2025 07:32:00.000 GMT-0500,1.17231,1.17233,1.17215,1.17215,49740
25.07.2025 07:33:00.000 GMT-0500,1.17213,1.17213,1.17194,1.17206,80100
25.07.2025 07:34:00.000 GMT-0500,1.17206,1.17232,1.17203,1.17227,78060
25.07.2025 07:35:00.000 GMT-0500,1.17227,1.17228,1.17206,1.17213,96300
25.07.2025 07:36:00.000 GMT-0500,1.17210,1.17217,1.17207,1.17217,45450
25.07.2025 07:37:00.000 GMT-0500,1.17213,1.17223,1.17201,1.17201,69840
25.07.2025 07:38:00.000 GMT-0500,1.17201,1.17203,1.17191,1.17203,62820
25.07.2025 07:39:00.000 GMT-0500,1.17202,1.17206,1.17189,1.17191,68390
25.07.2025 07:40:00.000 GMT-0500,1.17191,1.17194,1.17154,1.17163,102600
25.07.2025 07:41:00.000 GMT-0500,1.17163,1.17170,1.17157,1.17166,68850
25.07.2025 07:42:00.000 GMT-0500,1.17164,1.17171,1.17153,1.17168,95550
25.07.2025 07:43:00.000 GMT-0500,1.17167,1.17182,1.17160,1.17160,87270
25.07.2025 07:44:00.000 GMT-0500,1.17157,1.17185,1.17157,1.17182,65790
25.07.2025 07:45:00.000 GMT-0500,1.17183,1.17209,1.17182,1.17206,88920
25.07.2025 07:46:00.000 GMT-0500,1.17205,1.17208,1.17187,1.17202,115790
25.07.2025 07:47:00.000 GMT-0500,1.17202,1.17207,1.17183,1.17184,88380
25.07.2025 07:48:00.000 GMT-0500,1.17184,1.17184,1.17115,1.17127,206610
25.07.2025 07:49:00.000 GMT-0500,1.17127,1.17135,1.17114,1.17133,120330
25.07.2025 07:50:00.000 GMT-0500,1.17134,1.17156,1.17127,1.17134,85560
25.07.2025 07:51:00.000 GMT-0500,1.17132,1.17144,1.17128,1.17144,64560
25.07.2025 07:52:00.000 GMT-0500,1.17142,1.17161,1.17134,1.17160,83490
25.07.2025 07:53:00.000 GMT-0500,1.17161,1.17189,1.17160,1.17160,145350.01
25.07.2025 07:54:00.000 GMT-0500,1.17157,1.17173,1.17155,1.17173,70530
25.07.2025 07:55:00.000 GMT-0500,1.17173,1.17182,1.17169,1.17177,62460
25.07.2025 07:56:00.000 GMT-0500,1.17177,1.17187,1.17169,1.17173,81450
25.07.2025 07:57:00.000 GMT-0500,1.17174,1.17174,1.17152,1.17158,75150
25.07.2025 07:58:00.000 GMT-0500,1.17157,1.17158,1.17142,1.17147,76950
25.07.2025 07:59:00.000 GMT-0500,1.17148,1.17189,1.17147,1.17181,92700
25.07.2025 08:00:00.000 GMT-0500,1.17182,1.17211,1.17178,1.17209,106290
25.07.2025 08:01:00.000 GMT-0500,1.17209,1.17209,1.17170,1.17185,309250
25.07.2025 08:02:00.000 GMT-0500,1.17184,1.17199,1.17174,1.17188,138240.01
25.07.2025 08:03:00.000 GMT-0500,1.17186,1.17197,1.17179,1.17197,51840
25.07.2025 08:04:00.000 GMT-0500,1.17195,1.17196,1.17168,1.17185,148730
25.07.2025 08:05:00.000 GMT-0500,1.17186,1.17199,1.17028,1.17046,574890.01
25.07.2025 08:06:00.000 GMT-0500,1.17048,1.17118,1.17047,1.17118,329040.01
25.07.2025 08:07:00.000 GMT-0500,1.17111,1.17252,1.17108,1.17202,823620
25.07.2025 08:08:00.000 GMT-0500,1.17201,1.17211,1.17178,1.17202,321209.99
25.07.2025 08:09:00.000 GMT-0500,1.17204,1.17240,1.17199,1.17214,240060
25.07.2025 08:10:00.000 GMT-0500,1.17213,1.17230,1.17178,1.17184,230020
25.07.2025 08:11:00.000 GMT-0500,1.17185,1.17192,1.17127,1.17151,335500
25.07.2025 08:12:00.000 GMT-0500,1.17148,1.17153,1.17121,1.17143,220440
25.07.2025 08:13:00.000 GMT-0500,1.17144,1.17144,1.17108,1.17112,264359.99
25.07.2025 08:14:00.000 GMT-0500,1.17112,1.17130,1.17096,1.17104,215700
25.07.2025 08:15:00.000 GMT-0500,1.17105,1.17174,1.17093,1.17174,280350.01
25.07.2025 08:16:00.000 GMT-0500,1.17175,1.17206,1.17164,1.17192,171960.01
25.07.2025 08:17:00.000 GMT-0500,1.17195,1.17200,1.17162,1.17169,208590
25.07.2025 08:18:00.000 GMT-0500,1.17174,1.17209,1.17167,1.17200,158250
25.07.2025 08:19:00.000 GMT-0500,1.17202,1.17241,1.17200,1.17235,119910
25.07.2025 08:20:00.000 GMT-0500,1.17236,1.17301,1.17206,1.17239,583810
25.07.2025 08:21:00.000 GMT-0500,1.17240,1.17255,1.17220,1.17247,283750
25.07.2025 08:22:00.000 GMT-0500,1.17248,1.17283,1.17240,1.17277,247640
25.07.2025 08:23:00.000 GMT-0500,1.17279,1.17290,1.17269,1.17280,230670
25.07.2025 08:24:00.000 GMT-0500,1.17283,1.17283,1.17233,1.17237,172270
25.07.2025 08:25:00.000 GMT-0500,1.17239,1.17246,1.17229,1.17242,129270
25.07.2025 08:26:00.000 GMT-0500,1.17240,1.17249,1.17232,1.17232,106110
25.07.2025 08:27:00.000 GMT-0500,1.17230,1.17232,1.17218,1.17229,138509.99
25.07.2025 08:28:00.000 GMT-0500,1.17229,1.17232,1.17210,1.17211,238230
25.07.2025 08:29:00.000 GMT-0500,1.17213,1.17231,1.17211,1.17225,213210.01
25.07.2025 08:30:00.000 GMT-0500,1.17222,1.17235,1.17208,1.17209,180210.01
25.07.2025 08:31:00.000 GMT-0500,1.17208,1.17228,1.17196,1.17205,234780
25.07.2025 08:32:00.000 GMT-0500,1.17209,1.17230,1.17191,1.17201,169200
25.07.2025 08:33:00.000 GMT-0500,1.17199,1.17203,1.17163,1.17174,168789.99
25.07.2025 08:34:00.000 GMT-0500,1.17173,1.17173,1.17142,1.17147,160679.99
25.07.2025 08:35:00.000 GMT-0500,1.17147,1.17162,1.17137,1.17159,158070.01
25.07.2025 08:36:00.000 GMT-0500,1.17161,1.17184,1.17161,1.17164,91710
25.07.2025 08:37:00.000 GMT-0500,1.17162,1.17186,1.17162,1.17179,62340
25.07.2025 08:38:00.000 GMT-0500,1.17175,1.17196,1.17163,1.17188,153360
25.07.2025 08:39:00.000 GMT-0500,1.17189,1.17198,1.17148,1.17149,211289.99
25.07.2025 08:40:00.000 GMT-0500,1.17148,1.17174,1.17136,1.17144,126730
25.07.2025 08:41:00.000 GMT-0500,1.17144,1.17154,1.17106,1.17109,118470
25.07.2025 08:42:00.000 GMT-0500,1.17108,1.17117,1.17075,1.17077,201149.99
25.07.2025 08:43:00.000 GMT-0500,1.17077,1.17079,1.17051,1.17058,138149.99
25.07.2025 08:44:00.000 GMT-0500,1.17059,1.17076,1.17057,1.17076,165600.01
25.07.2025 08:45:00.000 GMT-0500,1.17077,1.17110,1.17067,1.17108,137240.01
25.07.2025 08:46:00.000 GMT-0500,1.17109,1.17126,1.17089,1.17121,127740
25.07.2025 08:47:00.000 GMT-0500,1.17123,1.17143,1.17119,1.17133,184630
25.07.2025 08:48:00.000 GMT-0500,1.17135,1.17141,1.17098,1.17113,285030
25.07.2025 08:49:00.000 GMT-0500,1.17115,1.17134,1.17104,1.17110,169990.01
25.07.2025 08:50:00.000 GMT-0500,1.17112,1.17133,1.17098,1.17104,262750
25.07.2025 08:51:00.000 GMT-0500,1.17106,1.17159,1.17105,1.17150,188670
25.07.2025 08:52:00.000 GMT-0500,1.17149,1.17161,1.17143,1.17155,106150
25.07.2025 08:53:00.000 GMT-0500,1.17157,1.17205,1.17157,1.17181,226080
25.07.2025 08:54:00.000 GMT-0500,1.17183,1.17192,1.17179,1.17190,69870
25.07.2025 08:55:00.000 GMT-0500,1.17188,1.17204,1.17176,1.17199,96580
25.07.2025 08:56:00.000 GMT-0500,1.17200,1.17211,1.17193,1.17196,119700
25.07.2025 08:57:00.000 GMT-0500,1.17195,1.17199,1.17166,1.17172,339480.01
25.07.2025 08:58:00.000 GMT-0500,1.17172,1.17200,1.17168,1.17198,322260.01
25.07.2025 08:59:00.000 GMT-0500,1.17195,1.17227,1.17195,1.17214,282870
25.07.2025 09:00:00.000 GMT-0500,1.17218,1.17246,1.17214,1.17239,296049.99
25.07.2025 09:01:00.000 GMT-0500,1.17241,1.17261,1.17226,1.17256,182750
25.07.2025 09:02:00.000 GMT-0500,1.17259,1.17283,1.17258,1.17276,214149.99
25.07.2025 09:03:00.000 GMT-0500,1.17276,1.17276,1.17246,1.17254,236190
25.07.2025 09:04:00.000 GMT-0500,1.17253,1.17256,1.17243,1.17243,107640
25.07.2025 09:05:00.000 GMT-0500,1.17241,1.17288,1.17235,1.17263,157750
25.07.2025 09:06:00.000 GMT-0500,1.17263,1.17293,1.17263,1.17292,131520
25.07.2025 09:07:00.000 GMT-0500,1.17293,1.17300,1.17279,1.17293,169870
25.07.2025 09:08:00.000 GMT-0500,1.17294,1.17298,1.17280,1.17288,72390
25.07.2025 09:09:00.000 GMT-0500,1.17289,1.17290,1.17268,1.17274,68850
25.07.2025 09:10:00.000 GMT-0500,1.17270,1.17284,1.17264,1.17264,76620
25.07.2025 09:11:00.000 GMT-0500,1.17264,1.17291,1.17258,1.17289,76800
25.07.2025 09:12:00.000 GMT-0500,1.17291,1.17294,1.17276,1.17285,67170
25.07.2025 09:13:00.000 GMT-0500,1.17283,1.17288,1.17250,1.17251,147750
25.07.2025 09:14:00.000 GMT-0500,1.17249,1.17287,1.17249,1.17277,111570
25.07.2025 09:15:00.000 GMT-0500,1.17278,1.17290,1.17267,1.17283,121980
25.07.2025 09:16:00.000 GMT-0500,1.17287,1.17322,1.17286,1.17319,118100
25.07.2025 09:17:00.000 GMT-0500,1.17318,1.17318,1.17292,1.17293,128940
25.07.2025 09:18:00.000 GMT-0500,1.17292,1.17311,1.17290,1.17306,81000
25.07.2025 09:19:00.000 GMT-0500,1.17307,1.17324,1.17304,1.17320,109470
25.07.2025 09:20:00.000 GMT-0500,1.17321,1.17336,1.17305,1.17308,166800
25.07.2025 09:21:00.000 GMT-0500,1.17306,1.17311,1.17281,1.17286,116820
25.07.2025 09:22:00.000 GMT-0500,1.17286,1.17300,1.17279,1.17295,99090
25.07.2025 09:23:00.000 GMT-0500,1.17291,1.17314,1.17290,1.17312,73440
25.07.2025 09:24:00.000 GMT-0500,1.17313,1.17352,1.17313,1.17351,124260
25.07.2025 09:25:00.000 GMT-0500,1.17348,1.17353,1.17333,1.17345,88920
25.07.2025 09:26:00.000 GMT-0500,1.17343,1.17349,1.17336,1.17340,53030
25.07.2025 09:27:00.000 GMT-0500,1.17342,1.17343,1.17329,1.17340,62220
25.07.2025 09:28:00.000 GMT-0500,1.17341,1.17349,1.17340,1.17342,49140
25.07.2025 09:29:00.000 GMT-0500,1.17341,1.17343,1.17329,1.17334,43200
25.07.2025 09:30:00.000 GMT-0500,1.17330,1.17336,1.17322,1.17326,46800
25.07.2025 09:31:00.000 GMT-0500,1.17323,1.17330,1.17320,1.17328,49620
25.07.2025 09:32:00.000 GMT-0500,1.17327,1.17327,1.17304,1.17304,66570
25.07.2025 09:33:00.000 GMT-0500,1.17307,1.17313,1.17294,1.17299,81570
25.07.2025 09:34:00.000 GMT-0500,1.17298,1.17337,1.17281,1.17298,154020
25.07.2025 09:35:00.000 GMT-0500,1.17297,1.17345,1.17297,1.17334,119230
25.07.2025 09:36:00.000 GMT-0500,1.17339,1.17340,1.17305,1.17309,65250
25.07.2025 09:37:00.000 GMT-0500,1.17309,1.17329,1.17309,1.17322,85990
25.07.2025 09:38:00.000 GMT-0500,1.17322,1.17328,1.17315,1.17318,32400
25.07.2025 09:39:00.000 GMT-0500,1.17318,1.17319,1.17303,1.17304,62100
25.07.2025 09:40:00.000 GMT-0500,1.17305,1.17310,1.17279,1.17285,53260
25.07.2025 09:41:00.000 GMT-0500,1.17284,1.17287,1.17264,1.17285,72630
25.07.2025 09:42:00.000 GMT-0500,1.17286,1.17311,1.17281,1.17304,91050
25.07.2025 09:43:00.000 GMT-0500,1.17304,1.17310,1.17278,1.17304,83700
25.07.2025 09:44:00.000 GMT-0500,1.17306,1.17319,1.17298,1.17302,104850
25.07.2025 09:45:00.000 GMT-0500,1.17303,1.17308,1.17292,1.17303,86610
25.07.2025 09:46:00.000 GMT-0500,1.17304,1.17312,1.17288,1.17312,48900
25.07.2025 09:47:00.000 GMT-0500,1.17312,1.17327,1.17299,1.17323,92610
25.07.2025 09:48:00.000 GMT-0500,1.17323,1.17323,1.17307,1.17321,104520
25.07.2025 09:49:00.000 GMT-0500,1.17321,1.17321,1.17291,1.17295,73090
25.07.2025 09:50:00.000 GMT-0500,1.17295,1.17300,1.17284,1.17289,64290
25.07.2025 09:51:00.000 GMT-0500,1.17290,1.17290,1.17281,1.17283,33750
25.07.2025 09:52:00.000 GMT-0500,1.17283,1.17287,1.17266,1.17273,77400
25.07.2025 09:53:00.000 GMT-0500,1.17275,1.17289,1.17275,1.17285,76320
25.07.2025 09:54:00.000 GMT-0500,1.17285,1.17285,1.17270,1.17274,132660
25.07.2025 09:55:00.000 GMT-0500,1.17272,1.17294,1.17268,1.17294,74610
25.07.2025 09:56:00.000 GMT-0500,1.17292,1.17296,1.17285,1.17289,63730
25.07.2025 09:57:00.000 GMT-0500,1.17290,1.17291,1.17281,1.17288,85240
25.07.2025 09:58:00.000 GMT-0500,1.17289,1.17306,1.17289,1.17304,118530
25.07.2025 09:59:00.000 GMT-0500,1.17303,1.17309,1.17294,1.17294,79500
25.07.2025 10:00:00.000 GMT-0500,1.17292,1.17310,1.17290,1.17296,103470
25.07.2025 10:01:00.000 GMT-0500,1.17299,1.17308,1.17292,1.17299,83430
25.07.2025 10:02:00.000 GMT-0500,1.17300,1.17304,1.17282,1.17289,108270
25.07.2025 10:03:00.000 GMT-0500,1.17291,1.17305,1.17289,1.17301,75240
25.07.2025 10:04:00.000 GMT-0500,1.17302,1.17305,1.17283,1.17294,84370
25.07.2025 10:05:00.000 GMT-0500,1.17292,1.17292,1.17275,1.17275,67410
25.07.2025 10:06:00.000 GMT-0500,1.17275,1.17276,1.17249,1.17250,86400
25.07.2025 10:07:00.000 GMT-0500,1.17248,1.17248,1.17219,1.17239,111600
25.07.2025 10:08:00.000 GMT-0500,1.17241,1.17260,1.17241,1.17254,57150
